round,bidder_id,top1_item,is_station_5_1,price_station_5_1
45,20,station_0_6,0,19.69722389233647
45,21,station_5_8,0,19.69722389233647
45,22,station_1_20,0,19.69722389233647
45,23,station_1_18,0,19.69722389233647
45,24,station_4_3,0,19.69722389233647
45,25,station_5_12,0,19.69722389233647
45,26,station_0_19,0,19.69722389233647
45,27,station_3_3,0,19.69722389233647
45,28,station_0_3,0,19.69722389233647
45,29,station_1_10,0,19.69722389233647
45,30,station_5_17,0,19.69722389233647
45,31,station_5_19,0,19.69722389233647
45,32,station_5_5,0,19.69722389233647
45,33,station_3_9,0,19.69722389233647
45,34,,0,19.69722389233647
45,35,,0,19.69722389233647
45,36,station_5_1,1,19.69722389233647
45,37,,0,19.69722389233647
45,38,station_2_19,0,19.69722389233647
45,39,,0,19.69722389233647
45,40,,0,19.69722389233647
45,41,station_3_14,0,19.69722389233647
45,42,station_5_18,0,19.69722389233647
45,43,station_2_11,0,19.69722389233647
45,44,station_0_7,0,19.69722389233647
45,45,,0,19.69722389233647
45,46,,0,19.69722389233647
45,47,station_0_20,0,19.69722389233647
45,48,station_3_2,0,19.69722389233647
45,49,station_3_11,0,19.69722389233647
46,0,station_3_6,0,19.69722389233647
46,1,,0,19.69722389233647
46,2,station_1_19,0,19.69722389233647
46,3,station_5_2,0,19.69722389233647
46,4,station_4_7,0,19.69722389233647
46,5,station_3_13,0,19.69722389233647
46,6,station_0_17,0,19.69722389233647
46,7,station_4_9,0,19.69722389233647
46,8,station_4_0,0,19.69722389233647
46,9,station_1_12,0,19.69722389233647
46,10,station_2_17,0,19.69722389233647
46,11,station_0_5,0,19.69722389233647
46,12,station_3_1,0,19.69722389233647
46,13,station_1_9,0,19.69722389233647
46,14,station_2_21,0,19.69722389233647
46,15,station_0_1,0,19.69722389233647
46,16,,0,19.69722389233647
46,17,station_5_15,0,19.69722389233647
46,18,,0,19.69722389233647
46,19,,0,19.69722389233647
46,20,station_0_6,0,19.69722389233647
46,21,station_5_8,0,19.69722389233647
46,22,station_1_20,0,19.69722389233647
46,23,station_1_18,0,19.69722389233647
46,24,station_4_3,0,19.69722389233647
46,25,station_5_12,0,19.69722389233647
46,26,station_0_19,0,19.69722389233647
46,27,station_3_3,0,19.69722389233647
46,28,station_0_3,0,19.69722389233647
46,29,station_1_10,0,19.69722389233647
46,30,station_5_17,0,19.69722389233647
46,31,station_5_19,0,19.69722389233647
46,32,station_5_5,0,19.69722389233647
46,33,station_3_9,0,19.69722389233647
46,34,,0,19.69722389233647
46,35,,0,19.69722389233647
46,36,station_5_1,1,19.69722389233647
46,37,,0,19.69722389233647
46,38,station_2_19,0,19.69722389233647
46,39,,0,19.69722389233647
46,40,,0,19.69722389233647
46,41,station_3_14,0,19.69722389233647
46,42,station_5_18,0,19.69722389233647
46,43,station_2_11,0,19.69722389233647
46,44,station_0_7,0,19.69722389233647
46,45,,0,19.69722389233647
46,46,,0,19.69722389233647
46,47,station_0_20,0,19.69722389233647
46,48,station_3_2,0,19.69722389233647
46,49,station_3_11,0,19.69722389233647
47,0,station_3_6,0,19.69722389233647
47,1,,0,19.69722389233647
47,2,station_1_19,0,19.69722389233647
47,3,station_5_2,0,19.69722389233647
47,4,station_4_7,0,19.69722389233647
47,5,station_3_13,0,19.69722389233647
47,6,station_0_17,0,19.69722389233647
47,7,station_4_9,0,19.69722389233647
47,8,station_4_0,0,19.69722389233647
47,9,station_1_12,0,19.69722389233647
47,10,station_2_17,0,19.69722389233647
47,11,station_0_5,0,19.69722389233647
47,12,station_3_1,0,19.69722389233647
47,13,station_1_9,0,19.69722389233647
47,14,station_2_21,0,19.69722389233647
47,15,station_0_1,0,19.69722389233647
47,16,,0,19.69722389233647
47,17,station_5_15,0,19.69722389233647
47,18,,0,19.69722389233647
47,19,,0,19.69722389233647
47,20,station_0_6,0,19.69722389233647
47,21,station_5_8,0,19.69722389233647
47,22,station_1_20,0,19.69722389233647
47,23,station_1_18,0,19.69722389233647
47,24,station_4_3,0,19.69722389233647
47,25,station_5_12,0,19.69722389233647
47,26,station_0_19,0,19.69722389233647
47,27,station_3_3,0,19.69722389233647
47,28,station_0_3,0,19.69722389233647
47,29,station_1_10,0,19.69722389233647
47,30,station_5_17,0,19.69722389233647
47,31,station_5_19,0,19.69722389233647
47,32,station_5_5,0,19.69722389233647
47,33,station_3_9,0,19.69722389233647
47,34,,0,19.69722389233647
47,35,,0,19.69722389233647
47,36,station_5_1,1,19.69722389233647
47,37,,0,19.69722389233647
47,38,station_2_19,0,19.69722389233647
47,39,,0,19.69722389233647
47,40,,0,19.69722389233647
47,41,station_3_14,0,19.69722389233647
47,42,station_5_18,0,19.69722389233647
47,43,station_2_11,0,19.69722389233647
47,44,station_0_7,0,19.69722389233647
47,45,,0,19.69722389233647
47,46,,0,19.69722389233647
47,47,station_0_20,0,19.69722389233647
47,48,station_3_2,0,19.69722389233647
47,49,station_3_11,0,19.69722389233647
48,0,station_3_6,0,19.69722389233647
48,1,,0,19.69722389233647
48,2,station_1_19,0,19.69722389233647
48,3,station_5_2,0,19.69722389233647
48,4,station_4_7,0,19.69722389233647
48,5,station_3_13,0,19.69722389233647
48,6,station_0_17,0,19.69722389233647
48,7,station_4_9,0,19.69722389233647
48,8,station_4_0,0,19.69722389233647
48,9,station_1_12,0,19.69722389233647
48,10,station_2_17,0,19.69722389233647
48,11,station_0_5,0,19.69722389233647
48,12,station_3_1,0,19.69722389233647
48,13,station_1_9,0,19.69722389233647
48,14,station_2_21,0,19.69722389233647
48,15,station_0_1,0,19.69722389233647
48,16,,0,19.69722389233647
48,17,station_5_15,0,19.69722389233647
48,18,,0,19.69722389233647
48,19,,0,19.69722389233647
48,20,station_0_6,0,19.69722389233647
48,21,station_5_8,0,19.69722389233647
48,22,station_1_20,0,19.69722389233647
48,23,station_1_18,0,19.69722389233647
48,24,station_4_3,0,19.69722389233647
48,25,station_5_12,0,19.69722389233647
48,26,station_0_19,0,19.69722389233647
48,27,station_3_3,0,19.69722389233647
48,28,station_0_3,0,19.69722389233647
48,29,station_1_10,0,19.69722389233647
48,30,station_5_17,0,19.69722389233647
48,31,station_5_19,0,19.69722389233647
48,32,station_5_5,0,19.69722389233647
48,33,station_3_9,0,19.69722389233647
48,34,,0,19.69722389233647
48,35,,0,19.69722389233647
48,36,station_5_1,1,19.69722389233647
48,37,,0,19.69722389233647
48,38,station_2_19,0,19.69722389233647
48,39,,0,19.69722389233647
48,40,,0,19.69722389233647
48,41,station_3_14,0,19.69722389233647
48,42,station_5_18,0,19.69722389233647
48,43,station_2_11,0,19.69722389233647
48,44,station_0_7,0,19.69722389233647
48,45,,0,19.69722389233647
48,46,,0,19.69722389233647
48,47,station_0_20,0,19.69722389233647
48,48,station_3_2,0,19.69722389233647
48,49,station_3_11,0,19.69722389233647
49,0,station_3_6,0,19.69722389233647
49,1,,0,19.69722389233647
49,2,station_1_19,0,19.69722389233647
49,3,station_5_2,0,19.69722389233647
49,4,station_4_7,0,19.69722389233647
49,5,station_3_13,0,19.69722389233647
49,6,station_0_17,0,19.69722389233647
49,7,station_4_9,0,19.69722389233647
49,8,station_4_0,0,19.69722389233647
49,9,station_1_12,0,19.69722389233647
49,10,station_2_17,0,19.69722389233647
49,11,station_0_5,0,19.69722389233647
49,12,station_3_1,0,19.69722389233647
49,13,station_1_9,0,19.69722389233647
49,14,station_2_21,0,19.69722389233647
49,15,station_0_1,0,19.69722389233647
49,16,,0,19.69722389233647
49,17,station_5_15,0,19.69722389233647
49,18,,0,19.69722389233647
49,19,,0,19.69722389233647
49,20,station_0_6,0,19.69722389233647
49,21,station_5_8,0,19.69722389233647
49,22,station_1_20,0,19.69722389233647
49,23,station_1_18,0,19.69722389233647
49,24,station_4_3,0,19.69722389233647
49,25,station_5_12,0,19.69722389233647
49,26,station_0_19,0,19.69722389233647
49,27,station_3_3,0,19.69722389233647
49,28,station_0_3,0,19.69722389233647
49,29,station_1_10,0,19.69722389233647
49,30,station_5_17,0,19.69722389233647
49,31,station_5_19,0,19.69722389233647
49,32,station_5_5,0,19.69722389233647
49,33,station_3_9,0,19.69722389233647
49,34,,0,19.69722389233647
49,35,,0,19.69722389233647
49,36,station_5_1,1,19.69722389233647
49,37,,0,19.69722389233647
49,38,station_2_19,0,19.69722389233647
49,39,,0,19.69722389233647
49,40,,0,19.69722389233647
49,41,station_3_14,0,19.69722389233647
49,42,station_5_18,0,19.69722389233647
49,43,station_2_11,0,19.69722389233647
49,44,station_0_7,0,19.69722389233647
49,45,,0,19.69722389233647
49,46,,0,19.69722389233647
49,47,station_0_20,0,19.69722389233647
49,48,station_3_2,0,19.69722389233647
49,49,station_3_11,0,19.69722389233647
50,0,station_3_6,0,19.69722389233647
50,1,,0,19.69722389233647
50,2,station_1_19,0,19.69722389233647
50,3,station_5_2,0,19.69722389233647
50,4,station_4_7,0,19.69722389233647
50,5,station_3_13,0,19.69722389233647
50,6,station_0_17,0,19.69722389233647
50,7,station_4_9,0,19.69722389233647
50,8,station_4_0,0,19.69722389233647
50,9,station_1_12,0,19.69722389233647
50,10,station_2_17,0,19.69722389233647
50,11,station_0_5,0,19.69722389233647
50,12,station_3_1,0,19.69722389233647
50,13,station_1_9,0,19.69722389233647
50,14,station_2_21,0,19.69722389233647
50,15,station_0_1,0,19.69722389233647
50,16,,0,19.69722389233647
50,17,station_5_15,0,19.69722389233647
50,18,,0,19.69722389233647
50,19,,0,19.69722389233647
50,20,station_0_6,0,19.69722389233647
50,21,station_5_8,0,19.69722389233647
50,22,station_1_20,0,19.69722389233647
50,23,station_1_18,0,19.69722389233647
50,24,station_4_3,0,19.69722389233647
50,25,station_5_12,0,19.69722389233647
50,26,station_0_19,0,19.69722389233647
50,27,station_3_3,0,19.69722389233647
50,28,station_0_3,0,19.69722389233647
50,29,station_1_10,0,19.69722389233647
50,30,station_5_17,0,19.69722389233647
50,31,station_5_19,0,19.69722389233647
50,32,station_5_5,0,19.69722389233647
50,33,station_3_9,0,19.69722389233647
50,34,,0,19.69722389233647
50,35,,0,19.69722389233647
50,36,station_5_1,1,19.69722389233647
50,37,,0,19.69722389233647
50,38,station_2_19,0,19.69722389233647
50,39,,0,19.69722389233647
50,40,,0,19.69722389233647
50,41,station_3_14,0,19.69722389233647
50,42,station_5_18,0,19.69722389233647
50,43,station_2_11,0,19.69722389233647
50,44,station_0_7,0,19.69722389233647
50,45,,0,19.69722389233647
50,46,,0,19.69722389233647
50,47,station_0_20,0,19.69722389233647
50,48,station_3_2,0,19.69722389233647
50,49,station_3_11,0,19.69722389233647
51,0,station_2_6,0,18.996229463862818
51,1,station_2_14,0,18.996229463862818
51,2,station_5_22,0,18.996229463862818
51,3,station_0_2,0,18.996229463862818
51,4,station_1_7,0,18.996229463862818
51,5,station_2_12,0,18.996229463862818
51,6,station_3_17,0,18.996229463862818
51,7,station_5_21,0,18.996229463862818
51,8,station_4_0,0,18.996229463862818
51,9,station_2_12,0,18.996229463862818
51,10,station_1_22,0,18.996229463862818
51,11,station_2_5,0,18.996229463862818
51,12,station_4_1,0,18.996229463862818
51,13,station_4_15,0,18.996229463862818
51,14,station_0_21,0,18.996229463862818
51,15,station_4_1,0,18.996229463862818
51,16,station_5_1,1,18.996229463862818
51,17,station_4_15,0,18.996229463862818
51,18,station_5_23,0,18.996229463862818
51,19,station_4_1,0,18.996229463862818
51,20,station_2_6,0,18.996229463862818
51,21,station_0_8,0,18.996229463862818
51,22,station_2_20,0,18.996229463862818
51,23,station_0_9,0,18.996229463862818
51,24,station_1_7,0,18.996229463862818
51,25,station_0_12,0,18.996229463862818
51,26,station_4_19,0,18.996229463862818
51,27,station_1_3,0,18.996229463862818
51,28,station_2_5,0,18.996229463862818
51,29,station_5_10,0,18.996229463862818
51,30,station_5_17,0,18.996229463862818
51,31,station_2_19,0,18.996229463862818
51,32,station_5_5,0,18.996229463862818
51,33,station_5_10,0,18.996229463862818
51,34,station_4_16,0,18.996229463862818
51,35,station_4_5,0,18.996229463862818
51,36,station_5_1,1,18.996229463862818
51,37,station_5_10,0,18.996229463862818
51,38,station_1_23,0,18.996229463862818
51,39,station_5_21,0,18.996229463862818
51,40,station_5_6,0,18.996229463862818
51,41,station_4_12,0,18.996229463862818
51,42,station_5_18,0,18.996229463862818
51,43,station_4_11,0,18.996229463862818
51,44,station_5_7,0,18.996229463862818
51,45,station_2_13,0,18.996229463862818
51,46,station_4_20,0,18.996229463862818
51,47,station_2_10,0,18.996229463862818
51,48,station_5_7,0,18.996229463862818
51,49,station_0_10,0,18.996229463862818
52,0,station_1_6,0,19.114062672611244
52,1,station_1_11,0,19.114062672611244
52,2,station_4_22,0,19.114062672611244
52,3,station_2_3,0,19.114062672611244
52,4,station_2_7,0,19.114062672611244
52,5,station_0_15,0,19.114062672611244
52,6,station_4_17,0,19.114062672611244
52,7,station_5_21,0,19.114062672611244
52,8,station_4_0,0,19.114062672611244
52,9,station_3_12,0,19.114062672611244
52,10,station_4_22,0,19.114062672611244
52,11,station_1_5,0,19.114062672611244
52,12,station_2_1,0,19.114062672611244
52,13,station_0_15,0,19.114062672611244
52,14,station_0_21,0,19.114062672611244
52,15,station_2_1,0,19.114062672611244
52,16,station_5_1,1,19.114062672611244
52,17,station_0_15,0,19.114062672611244
52,18,station_0_23,0,19.114062672611244
52,19,station_2_1,0,19.114062672611244
52,20,station_4_4,0,19.114062672611244
52,21,station_3_12,0,19.114062672611244
52,22,station_2_20,0,19.114062672611244
52,23,station_5_9,0,19.114062672611244
52,24,station_2_3,0,19.114062672611244
52,25,station_3_12,0,19.114062672611244
52,26,station_4_19,0,19.114062672611244
52,27,station_2_3,0,19.114062672611244
52,28,station_5_3,0,19.114062672611244
52,29,station_5_10,0,19.114062672611244
52,30,station_5_17,0,19.114062672611244
52,31,station_2_19,0,19.114062672611244
52,32,station_5_5,0,19.114062672611244
52,33,station_5_10,0,19.114062672611244
52,34,station_3_18,0,19.114062672611244
52,35,station_3_17,0,19.114062672611244
52,36,station_5_1,1,19.114062672611244
52,37,station_5_10,0,19.114062672611244
52,38,station_1_23,0,19.114062672611244
52,39,station_0_21,0,19.114062672611244
52,40,station_2_7,0,19.114062672611244
52,41,station_0_14,0,19.114062672611244
52,42,station_5_18,0,19.114062672611244
52,43,station_1_11,0,19.114062672611244
52,44,station_5_7,0,19.114062672611244
52,45,station_2_13,0,19.114062672611244
52,46,station_4_20,0,19.114062672611244
52,47,station_5_20,0,19.114062672611244
52,48,station_2_7,0,19.114062672611244
52,49,station_4_11,0,19.114062672611244
53,0,station_5_6,0,19.78186687612065
53,1,station_2_14,0,19.78186687612065
53,2,station_0_22,0,19.78186687612065
53,3,station_0_2,0,19.78186687612065
53,4,station_5_7,0,19.78186687612065
53,5,station_5_13,0,19.78186687612065
53,6,station_1_17,0,19.78186687612065
53,7,station_0_16,0,19.78186687612065
53,8,station_4_0,0,19.78186687612065
53,9,station_2_12,0,19.78186687612065
53,10,station_0_16,0,19.78186687612065
53,11,station_2_5,0,19.78186687612065
53,12,station_2_1,0,19.78186687612065
53,13,station_2_15,0,19.78186687612065
53,14,station_1_17,0,19.78186687612065
53,15,station_2_1,0,19.78186687612065
53,16,,0,19.78186687612065
53,17,station_3_15,0,19.78186687612065
53,18,station_3_23,0,19.78186687612065
53,19,station_2_1,0,19.78186687612065
53,20,station_4_4,0,19.78186687612065
53,21,station_0_8,0,19.78186687612065
53,22,station_4_21,0,19.78186687612065
53,23,station_0_9,0,19.78186687612065
53,24,station_5_3,0,19.78186687612065
53,25,station_3_12,0,19.78186687612065
53,26,station_2_17,0,19.78186687612065
53,27,station_1_3,0,19.78186687612065
53,28,station_4_5,0,19.78186687612065
53,29,station_0_10,0,19.78186687612065
53,30,station_5_17,0,19.78186687612065
53,31,station_1_19,0,19.78186687612065
53,32,station_5_5,0,19.78186687612065
53,33,station_5_10,0,19.78186687612065
53,34,station_4_16,0,19.78186687612065
53,35,station_4_5,0,19.78186687612065
53,36,station_5_1,1,19.78186687612065
53,37,station_5_10,0,19.78186687612065
53,38,station_1_23,0,19.78186687612065
53,39,station_4_21,0,19.78186687612065
53,40,station_5_6,0,19.78186687612065
53,41,station_0_14,0,19.78186687612065
53,42,station_5_18,0,19.78186687612065
53,43,station_1_11,0,19.78186687612065
53,44,station_5_7,0,19.78186687612065
53,45,station_4_8,0,19.78186687612065
53,46,station_4_20,0,19.78186687612065
53,47,station_5_20,0,19.78186687612065
53,48,station_5_7,0,19.78186687612065
53,49,station_5_11,0,19.78186687612065
54,0,station_1_6,0,21.34540711514945
54,1,station_0_8,0,21.34540711514945
54,2,station_5_22,0,21.34540711514945
54,3,station_0_2,0,21.34540711514945
54,4,station_2_7,0,21.34540711514945
54,5,station_4_13,0,21.34540711514945
54,6,station_3_17,0,21.34540711514945
54,7,station_0_16,0,21.34540711514945
54,8,station_4_0,0,21.34540711514945
54,9,station_0_12,0,21.34540711514945
54,10,station_5_22,0,21.34540711514945
54,11,station_2_5,0,21.34540711514945
54,12,station_2_1,0,21.34540711514945
54,13,station_3_15,0,21.34540711514945
54,14,station_1_17,0,21.34540711514945
54,15,station_2_1,0,21.34540711514945
54,16,,0,21.34540711514945
54,17,station_3_15,0,21.34540711514945
54,18,station_4_23,0,21.34540711514945
54,19,station_2_1,0,21.34540711514945
54,20,station_4_4,0,21.34540711514945
54,21,station_0_8,0,21.34540711514945
54,22,station_1_20,0,21.34540711514945
54,23,station_5_9,0,21.34540711514945
54,24,station_2_3,0,21.34540711514945
54,25,station_0_12,0,21.34540711514945
54,26,station_2_17,0,21.34540711514945
54,27,station_2_3,0,21.34540711514945
54,28,station_4_5,0,21.34540711514945
54,29,station_0_10,0,21.34540711514945
54,30,station_5_17,0,21.34540711514945
54,31,station_2_19,0,21.34540711514945
54,32,station_5_5,0,21.34540711514945
54,33,station_2_10,0,21.34540711514945
54,34,station_4_16,0,21.34540711514945
54,35,station_3_17,0,21.34540711514945
54,36,station_5_1,1,21.34540711514945
54,37,station_5_10,0,21.34540711514945
54,38,station_2_19,0,21.34540711514945
54,39,station_1_21,0,21.34540711514945
54,40,station_5_6,0,21.34540711514945
54,41,station_5_9,0,21.34540711514945
54,42,station_5_18,0,21.34540711514945
54,43,station_0_11,0,21.34540711514945
54,44,station_5_7,0,21.34540711514945
54,45,station_4_8,0,21.34540711514945
54,46,station_4_20,0,21.34540711514945
54,47,station_5_20,0,21.34540711514945
54,48,station_2_7,0,21.34540711514945
54,49,station_4_11,0,21.34540711514945
55,0,station_5_6,0,19.861396422068157
55,1,station_2_14,0,19.861396422068157
55,2,station_0_22,0,19.861396422068157
55,3,station_0_2,0,19.861396422068157
55,4,station_1_7,0,19.861396422068157
55,5,station_1_13,0,19.861396422068157
55,6,station_3_17,0,19.861396422068157
55,7,station_0_16,0,19.861396422068157
55,8,station_4_0,0,19.861396422068157
55,9,station_0_12,0,19.861396422068157
55,10,station_1_22,0,19.861396422068157
55,11,station_3_10,0,19.861396422068157
55,12,station_2_1,0,19.861396422068157
55,13,station_3_15,0,19.861396422068157
55,14,station_0_21,0,19.861396422068157
55,15,station_4_1,0,19.861396422068157
55,16,,0,19.861396422068157
55,17,station_1_15,0,19.861396422068157
55,18,station_0_23,0,19.861396422068157
55,19,station_2_1,0,19.861396422068157
55,20,station_3_4,0,19.861396422068157
55,21,station_4_8,0,19.861396422068157
55,22,station_2_20,0,19.861396422068157
55,23,station_0_9,0,19.861396422068157
55,24,station_5_3,0,19.861396422068157
55,25,station_0_12,0,19.861396422068157
55,26,station_0_19,0,19.861396422068157
55,27,station_1_3,0,19.861396422068157
55,28,station_4_5,0,19.861396422068157
55,29,station_1_10,0,19.861396422068157
55,30,station_5_17,0,19.861396422068157
55,31,station_0_19,0,19.861396422068157
55,32,station_5_5,0,19.861396422068157
55,33,station_2_10,0,19.861396422068157
55,34,station_4_16,0,19.861396422068157
55,35,station_3_17,0,19.861396422068157
55,36,station_5_1,1,19.861396422068157
55,37,station_5_10,0,19.861396422068157
55,38,station_1_23,0,19.861396422068157
55,39,station_1_21,0,19.861396422068157
55,40,station_5_6,0,19.861396422068157
55,41,station_0_14,0,19.861396422068157
55,42,station_5_18,0,19.861396422068157
55,43,station_1_11,0,19.861396422068157
55,44,station_5_7,0,19.861396422068157
55,45,station_2_13,0,19.861396422068157
55,46,station_4_20,0,19.861396422068157
55,47,station_3_10,0,19.861396422068157
55,48,station_2_7,0,19.861396422068157
55,49,station_4_11,0,19.861396422068157
56,0,station_2_6,0,19.425972388913763
56,1,station_1_11,0,19.425972388913763
56,2,station_0_22,0,19.425972388913763
56,3,station_1_3,0,19.425972388913763
56,4,station_5_7,0,19.425972388913763
56,5,station_5_13,0,19.425972388913763
56,6,station_4_17,0,19.425972388913763
56,7,station_0_16,0,19.425972388913763
56,8,station_4_0,0,19.425972388913763
56,9,station_3_12,0,19.425972388913763
56,10,station_1_22,0,19.425972388913763
56,11,station_1_5,0,19.425972388913763
56,12,station_2_1,0,19.425972388913763
56,13,station_2_15,0,19.425972388913763
56,14,station_0_21,0,19.425972388913763
56,15,station_4_1,0,19.425972388913763
56,16,station_5_1,1,19.425972388913763
56,17,station_1_15,0,19.425972388913763
56,18,station_3_23,0,19.425972388913763
56,19,station_4_1,0,19.425972388913763
56,20,station_3_4,0,19.425972388913763
56,21,station_4_8,0,19.425972388913763
56,22,station_1_20,0,19.425972388913763
56,23,station_0_9,0,19.425972388913763
56,24,station_2_3,0,19.425972388913763
56,25,station_3_12,0,19.425972388913763
56,26,station_0_19,0,19.425972388913763
56,27,station_1_3,0,19.425972388913763
56,28,station_4_5,0,19.425972388913763
56,29,station_3_10,0,19.425972388913763
56,30,station_5_17,0,19.425972388913763
56,31,station_0_19,0,19.425972388913763
56,32,station_5_5,0,19.425972388913763
56,33,station_2_10,0,19.425972388913763
56,34,station_3_18,0,19.425972388913763
56,35,station_3_17,0,19.425972388913763
56,36,station_5_1,1,19.425972388913763
56,37,station_5_10,0,19.425972388913763
56,38,station_4_19,0,19.425972388913763
56,39,station_1_21,0,19.425972388913763
56,40,station_5_6,0,19.425972388913763
56,41,station_2_9,0,19.425972388913763
56,42,station_5_18,0,19.425972388913763
56,43,station_1_11,0,19.425972388913763
56,44,station_5_7,0,19.425972388913763
56,45,station_1_8,0,19.425972388913763
56,46,station_4_20,0,19.425972388913763
56,47,station_5_20,0,19.425972388913763
56,48,station_2_7,0,19.425972388913763
56,49,station_4_11,0,19.425972388913763
